"id","cislo","nazev","obec","km","ha","typ","region"
"2646","433041","ŘEZENSKÝ POTOK 1","Nýrsko","12","11","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2643","433038","ROLAVA 1 A","Karlovy Vary","8","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2644","433039","ROLAVA 1 B","Boľičany","14","6","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2645","433040","ROLAVA 2","Boľičany","25","7","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2647","433042","STŘELA 1","Plasy","14","16","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2648","433043","STŘELA 2","Plasy","16","17","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2649","433044","STŘELA 3","Manětín","15","7","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2650","433045","STŘELA 4","Manětín","14","8","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2651","433046","STŘELA 5 A","®lutice","11","7","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2652","433047","STŘELA 5 B","®lutice","26","4","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2653","433048","STŘELA 6","Touľim","16","7","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2654","433049","SVATAVA 1","Sokolov","15","10","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2655","433050","SVATAVA 2","Kraslice","14","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2656","433051","TEPLÁ 1","Karlovy Vary","12","10","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"11427","233005","TEPLÁ 3","České rybářství s.r.o.","13","20","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2657","433066","TŘEMO©ENKA 3","Třemoąná","30","10","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2663","433057","ÚHLAVA 10","Nýrsko","12","6","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2658","433052","ÚHLAVA 2","©těnovice","4","1","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2659","433053","ÚHLAVA 3","Přeątice","13","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2660","433054","ÚHLAVA 7","Klatovy","14","9","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2661","433055","ÚHLAVA 8","Nýrsko","8","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2662","433056","ÚHLAVA 9","Nýrsko","13","5","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2664","433058","ÚSLAVA 4","®dírec","3","1","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2665","433059","ÚSLAVA 5","Nepomuk","15","2","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2666","433060","ÚTERSKÝ POTOK 1","Stříbro","41","15","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"57521","433080","VELKÁ LIBAVA č. 2","Západočeský územní svaz","17","11","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2667","433501","VELKÁ TRASOVKA 1","®lutice","","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2668","433061","VERNÉŘOVSKÝ POTOK 1","Aą","18","9","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2606","433008","VITICKÝ (DALOVICKÝ) POTOK 1","Karlovy Vary","16","6","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2669","433062","VOL©OVKA 1","Suąice 1","15","4","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2670","433065","ZÁVI©ÍNSKÝ POTOK 1","Mariánské Lázně","7","1","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2671","433067","ZBIRO®SKÝ POTOK 1","Zbiroh","16","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2672","433063","ZUBŘINA 1","Domaľlice","4","","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2673","433064","ZUBŘINA 2","Domaľlice","12","3","pstruhovĂ©","ZĂˇpadoÄŤeskĂ˝"
"2674","443 001","BÍLINA 3","Teplice v Čechách","20","5","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2675","443 002","BÍLINA 7","Most","15","4","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2676","443 003","BÍLINA 9","Jirkov","2","1","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2677","443 004","BL©ANKA 1","Podbořany","13","4","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2729","443 060","BOBŘÍ POTOK 1","®andov","5","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2730","443 061","BOBŘÍ POTOK 2","Děčín","10","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2678","443 005","BULOVSKÝ POTOK 1","Frýdlant v Čechách","14","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"8390","06 443 072","BÝČKOVICE","Litoměřice","","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2679","443 006","BYSTRÁ 1","Děčín","10","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2686","443 014","CHOMUTOVKA 3","Chomutov","17","7","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2687","443 015","CHŘIBSKÁ KAMENICE","Chřibská","18","6","pstruhovĂ©","SeveroÄŤeskĂ˝"
"57437","06 443 070","ČAKOVICE","©tětí","","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2680","443 007","ČERNÁ NISA 1","Liberec","15","50","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2681","443 008","ČERNÝ POTOK 1","Kadaň","14","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2682","443 009","DOBRANOVSKÝ POTOK 1","Nový Bor","12","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2683","443 010","FOJTŮV POTOK 1","Liberec","6","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2684","443 011","HARCOVSKÝ POTOK 1","Liberec","5","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"43696","443 012","HORSKÁ KAMENICE 1","","","","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2685","443 013","HORSKÁ KAMENICE 2","Tanvald","42","11","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2737","06 443 300","HO©TKA","©tětí","","1","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2688","443 016","JEŘICKÝ POTOK 1","Chrastava","26","11","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2739","443 502","JE©TĚDKA 1","Český Dub","10","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2738","443 501","JE©TĚDSKÝ POTOK 1","Stráľ pod Ralskem","10","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2689","443 017","JÍLOVSKÝ POTOK 1","Děčín","15","4","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2690","443 018","JIŘÍKOVSKÝ POTOK 1","Jiříkov","7","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"43697","443 020","JIZERA 10","","","","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2691","443 019","JIZERA 9","Malá Skála","8","25","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2692","443 021","KAMENICE 2 A","Děčín","1","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2693","443 022","KAMENICE 2 B","Česká Kamenice","24","9","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2694","443 023","KOČIČÍ POTOK 1","Frýdlant v Čechách","10","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2696","443 025","KŘINICE 1 A","Krásná Lípa","8","4","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2695","443 024","KRU©NOHORSKÝ REVÍR 1","Ústí nad Labem","63","11","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2697","443 026","LESKA 1","Podbořany","25","9","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2700","443 028","LIBCHAVA - ©PORKA 1","Česká Lípa","15","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2698","443 027","LIBĚCHOVSKÝ POTOK 2","Dubá","7","1","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2699","443 062","LIBOCKÝ POTOK 1","®atec","30","7","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2701","443 029","LOMNICE 1","Frýdlant v Čechách","10","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2703","443 031","LUČNÍ POTOK","Litoměřice","14","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2702","443 030","LUČNÍ POTOK 1","Dolní Poustevna","8","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"8392","06 443 073","LUČNÍ RYBNÍK","©luknov","","4","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2704","443 032","MANDAVA 1","Varnsdorf","5","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2705","443 033","MANDAVA 2","Rumburk","14","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2728","443 058","MERBOLTICKÝ POTOK 1","®andov","6","1","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2706","443 034","MILE©OVSKÝ POTOK 1","Litoměřice","14","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2707","443 035","MOHELKA 2","Český Dub","10","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2708","443 036","MOHELKA 4","Hodkovice nad Mohelkou","23","6","pstruhovĂ©","SeveroÄŤeskĂ˝"
"8393","06 443 071","MO©NICE","©tětí","","1","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2710","443 038","NISA 4","Jablonec nad Nisou","20","8","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2733","443 065","NISA LU®ICKÁ 1 A","Hrádek nad Nisou","10","12","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2709","443 037","NISA LU®ICKÁ 3","Liberec","25","39","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2734","443 066","NISA LU®ICKÁ 3 A","Chrastava","4","6","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2711","443 039","OBRTKA 1","©tětí","22","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2712","443 040","OHŘE 8 A","®atec","6","17","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2713","443 059","OHŘE 8 B","Chomutov","5","10","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2714","443 042","OLE©KA 1","Frýdlant v Čechách","13","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"57532","443 078","PAVLÍNKA","Česká Kamenice","","1","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2715","443 045","PLOUČNICE 1 A","Děčín","4","6","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2731","443 063","PLOUČNICE 5 B","Mimoň","7","5","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2716","443 046","PLOUČNICE 6","Stráľ pod Ralskem","7","5","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2717","443 047","PLOUČNICE 8","Osečná pod Jeątědem","9","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2718","443 048","PRUNÉŘOVSKÝ POTOK 1","Kadaň","15","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2719","443 049","PRUNÉŘOVSKÝ POTOK 2","Chomutov","8","9","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2735","443 074","RADČICKÝ POTOK","Most","13","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2721","443 051","ŘASNICE 1","Frýdlant v Čechách","16","4","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2720","443 050","RO®ANSKÝ POTOK 1","©luknov","20","4","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2722","443 052","SMĚDÁ 2","Frýdlant v Čechách","24","11","pstruhovĂ©","SeveroÄŤeskĂ˝"
"43692","17 443 076","SPRÉVA 1 P","","","","pstruhovĂ©","SeveroÄŤeskĂ˝"
"43695","443 075","SVÁROVSKÝ RYBNÍK","","","","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2723","443 053","SVITAVA 1","Zákupy","10","7","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2724","443 054","SVITAVA 2","Nový Bor","10","5","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2725","443 055","SVITAVA 3","Cvikov","28","5","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2726","443 056","Ú©TĚCKÝ POTOK 1","Litoměřice","30","7","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2727","443 057","VÁCLAVICKÝ POTOK 1","Hrádek nad Nisou","5","2","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2732","443 064","VELKO©ENOVSKÝ POTOK 1","Velký ©enov","12","3","pstruhovĂ©","SeveroÄŤeskĂ˝"
"57438","06 443 077","VELKÝ HUBENOV","©tětí","","1","pstruhovĂ©","SeveroÄŤeskĂ˝"
"2740","453002","BĚLÁ 2","Solnice","10","7","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2741","453003","BĚLÁ 3","Skuhrov nad Bělou","15","10","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2744","453008","BĚLUŇKA 1","Jaroměř","10","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2742","453101","BŘEVNICKÝ POTOK 1","Havlíčkův Brod","13","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57568","453004","BYLANKA 1 P","Pardubice","11","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57587","453103","BYLANKA 2 P","Chrudim II","13","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57569","453005","Bysterský potok 1 (SAM)","","","","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2743","453006","BYSTŘICE 5 P","Miletín","15","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2751","453014","CHRUDIMKA 3 P","Slatiňany","16","10","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2752","453015","CHRUDIMKA 4 P","Bojanov","16","10","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57588","453114","CHRUDIMKA 5 B","Chrudim II","6","7","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2753","453017","CHRUDIMKA 6 P","Hlinsko v Čechách","6","","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2754","453018","CHRUDIMKA 7 P","Hlinsko v Čechách","20","10","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57570","453007","CIDLINA 6 P","Jičín","12","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2745","453009","ČISTÁ 1","Hostinné","10","4","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2746","453111","DESNÁ 1","Litomyąl","27","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2747","453010","DOUBRAVA 4 P","Běstvina","12","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2748","453011","DOUBRAVA 5","Chotěboř","17","13","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2749","453012","DOUBRAVA 6","Chotěboř","15","4","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2750","453013","HOSTAČOVKA 1P","Golčův Jeníkov","15","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57571","453019","JAVORKA 2 P","Lázně Bělohrad","15","4","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"8394","453020","JEVÍČKA 1 P","Východočeský ÚS","19","12","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2755","453021","JÍVKA 1","Stárkov","11","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2756","453023","JIZERA 11","Semily","18","42","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2757","453024","JIZERA 12 P","Jilemnice","6","16","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2758","453025","JIZERA 13","Jilemnice","9","10","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2759","453113","JIZERA 13 A","Správa Krkonoąského národního parku","5","6","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2760","453026","JIZERA 14","Jilemnice","9","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57572","453022","JIZERA 8 P","Turnov","6","10","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2761","453027","KNĚ®NÁ 1","Rychnov nad Kněľnou","20","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"8395","453028","KROUNKA 1 P","Východočeský ÚS","22","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2762","453030","LABE 27 P","Přelouč","12","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2763","453031","LABE 35 P","Dvůr Králové nad Labem","1","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2764","453100","LABE 36 P","Dvůr Králové nad Labem","2","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2765","453032","LABE 37 P","Hostinné","8","12","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2766","453033","LABE 38 P","Vrchlabí","13","11","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2767","453034","LABE 39","Vrchlabí","11","10","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2768","453112","LABE 39 A","Správa Krkonoąského národního parku","7","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57576","453036","LABU«KA 1","Vysoké Mýto","10","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2770","453037","LE®ÁK (HOLETÍNKA) 1","Hrochův Týnec","24","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2771","453038","LE®ÁK (HOLETÍNKA) 2 P","Miřetice","8","1","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57577","453039","LIBUŇKA 1 P","Turnov","25","7","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2772","453040","LÍČNÁ 1","Trutnov","20","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57581","4530671","Lipky","Králíky","","1","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2773","453041","LOUČNÁ 4","Vysoké Mýto","27","13","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2774","453110","LOUČNÁ 5","Litomyąl","30","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2775","453099","MALÁ ÚPA 1","Horní Marąov","10","5","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2776","453035","MALÉ LABE 1","Vrchlabí","22","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2777","453042","METUJE 3","Nové Město nad Metují","4","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2778","453043","METUJE 4","Náchod","15","24","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2779","453044","METUJE 5","Východočeský ÚS","9","10","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2780","453045","METUJE 6","Police nad Metují","10","6","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2781","453046","METUJE 7","Teplice nad Metují","20","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2782","453105","MORAVA 25","Králíky","16","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57579","453047","MORAVSKÁ SÁZAVA 3 P","Východočeský ÚS","7","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"8396","453048","MORAVSKÁ SÁZAVA 4","Lanąkroun","42","31","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57580","453049","MRLINA 3 P","Libáň","8","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"8397","453051","NOVOHRADKA 3","Východočeský ÚS","17","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2783","453052","OLE©ENKA 1","Nové Město nad Metují","20","5","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2817","453088","OLE©KA 1 P","Koą»álov","22","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2784","453108","OLE©KA 3","Semily","4","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2785","453053","OL©AVKA 1","Stárkov","20","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2786","453054","ORLICE DIVOKÁ 1 P","Lípa nad Orlicí","28","6","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2787","453055","ORLICE DIVOKÁ 3","Potątejn","13","20","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2788","453056","ORLICE DIVOKÁ 4","®amberk","12","22","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2789","453057","ORLICE DIVOKÁ 5","Nekoř","8","22","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2790","453059","ORLICE DIVOKÁ 7","Kláąterec nad Orlicí","7","6","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2791","453060","ORLICE DIVOKÁ 8","Bartoąovice v Orlických horách","14","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2792","453061","ORLICE DIVOKÁ 9","Rychnov nad Kněľnou","20","7","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2793","453062","ORLICE TICHÁ 2 P","Choceň","2","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2794","453063","ORLICE TICHÁ 3","Brandýs nad Orlicí","11","9","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2795","453064","ORLICE TICHÁ 4","Ústí nad Orlicí","20","14","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2796","453065","ORLICE TICHÁ 5","Letohrad","14","16","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2797","453066","ORLICE TICHÁ 6","Jablonné nad Orlicí","8","6","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2798","453104","ORLICE TICHÁ 7","Těchonín","7","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2799","453067","ORLICE TICHÁ 8","Králíky","16","11","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2800","453102","PERLOVÝ POTOK 1","Havlíčkův Brod","28","5","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57582","453068","PETŘÍKOVSKÝ POTOK 1","Trutnov","9","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2801","453069","PILNÍKOVSKÝ POTOK 1","Trutnov","18","4","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2802","453070","PSTRU®NÝ POTOK 1 P","Lipnice nad Sázavou","4","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"8398","453071","ROKYTENKA 1","Kunvald v Čechách","9","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2803","453107","ROKYTENKA 2","Rokytnice v Orlických horách","8","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2804","453074","SÁZAVA 15 P","Přibyslav","28","4","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2805","453076","STĚNAVA 1 P","Broumov","10","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2806","453109","STĚNAVA 2","Broumov","8","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2807","453077","STĚNAVA 3","Meziměstí u Broumova","5","4","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2808","453090","STŘÍBRNÝ POTOK 1","Hradec Králové","8","3","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2809","453078","SVITAVA 6","Svitavy","23","6","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57583","453079","Třebovka 1","","","","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2811","453081","TŘEBOVKA 1 P","Česká Třebová","26","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2812","453082","TŘEBŮVKA 2 P","Východočeský ÚS","22","7","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2810","453080","TROTINA 2 P","Dvůr Králové nad Labem","22","6","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2813","453083","ÚPA 5","Trutnov","15","35","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2814","453084","ÚPA 6","Horní Marąov","8","15","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2816","453086","ÚSOBSKÝ POTOK 1","Havlíčkův Brod","18","4","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57584","453087","VAZOVECKÝ POTOK 1","Turnov","3","1","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57586","453098","VÁLOVICKÝ POTOK 1","Česká Skalice","8","1","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2815","453085","VELKÁ ÚPA 1","Horní Marąov","7","5","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2818","453089","VO©MENDA 1","Semily","6","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2819","453091","ZDOBNICE 1","Vamberk","17","12","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2820","453092","ZDOBNICE 2","Rokytnice v Orlických horách","22","7","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2821","453093","ZLATÝ POTOK 1 P","Opočno","9","4","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"57589","453116","ZLATÝ POTOK 2","","","","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2822","453094","®ABINEC 1","Havlíčkův Brod","9","1","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"11429","453095","®EJBRO 1 P","Chrast u Chrudimi","25","8","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2823","453096","®IDOVKA 1","Hronov","9","2","pstruhovĂ©","VĂ˝chodoÄŤeskĂ˝"
"2826","473001","BEČVA RO®NOVSKÁ 1","Valaąské Meziříčí","9","10","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2827","473002","BEČVA RO®NOVSKÁ 2","Roľnov pod Radhoątěm","30","25","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2828","473003","BEČVA VSETÍNSKÁ 1","Valaąské Meziříčí","8","16","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2829","473004","BEČVA VSETÍNSKÁ 2","Vsetín","13","22","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2830","473005","BEČVA VSETÍNSKÁ 3","Vsetín","11","11","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2831","473006","BEČVA VSETÍNSKÁ 4 P","Vsetín","21","13","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2832","473007","BĚLÁ JESENICKÁ 1","Jeseník","17","19","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2833","473008","BĚLÁ JESENICKÁ 2","Jeseník","16","11","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2834","473009","BÍLOVKA 1","Bílovec","25","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2835","473010","BRANNÁ 1","©umperk","27","10","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
